YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,SERVICE_CLASS,REV_PAX_ENP_110,REV_PAX_MILES_140,REV_PAX_MILES_COACH,REV_PAX_MILES_FIRST,NON_REV_PAX_MILES,REV_TON_MILES_240,REV_TON_MILES_FREIGHT_247,REV_TON_MILES_PAX_241,REV_TON_MILES_USPR_MAIL,REV_TON_MILES_USNONPR_MAIL,REV_TON_MILES_MAIL_249,REV_TON_MILES_FOREIGN_MAIL,REV_TON_MILES_EXPRESS_MAIL,NON_REV_TON_MILES,AVL_TON_MILES_280,AVL_SEAT_MILES_320,AVL_SEAT_MILES_FIRST,AVL_SEAT_MILES_COACH,REV_ACRFT_MILES_FLOWN_410,REV_ACRFT_MILES_SCH_430,REV_ACRFT_MILES_SCH_COMPLETED,REV_ACRFT_DEP_PERF_510,REV_ACRFT_HRS_AIRBORNE_610,ACRFT_HRS_RAMPTORAMP_630
2025,1,1,21518,1EQ,"KaiserAir, Inc.",01162,D,1EQ,"KaiserAir, Inc.",1,1,L,1448.00,2947299.00,0.00,2947299.00,,294730.00,0.00,294730.00,,,0.00,,,,2163511.00,6511858.00,6511858.00,0.00,90163.00,0.00,,42.00,189.00,204.00
2025,1,1,21518,1EQ,"KaiserAir, Inc.",01162,D,1EQ,"KaiserAir, Inc.",1,1,V,1448.00,2947299.00,0.00,2947299.00,,294730.00,0.00,294730.00,,,0.00,,,,2163511.00,6511858.00,6511858.00,0.00,90163.00,0.00,,42.00,189.00,204.00
2025,1,1,21518,1EQ,"KaiserAir, Inc.",01162,D,1EQ,"KaiserAir, Inc.",1,1,Z,1448.00,2947299.00,0.00,2947299.00,,294730.00,0.00,294730.00,,,0.00,,,,2163511.00,6511858.00,6511858.00,0.00,90163.00,0.00,,42.00,189.00,204.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,F,6165.00,152653.00,0.00,152653.00,,15593.00,327.00,15265.00,,,0.00,,,,28126.00,219203.00,219203.00,0.00,32954.00,32954.00,,1726.00,355.00,449.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,K,6165.00,152653.00,0.00,152653.00,,15593.00,327.00,15265.00,,,0.00,,,,28126.00,219203.00,219203.00,0.00,32954.00,32954.00,,1726.00,355.00,449.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,L,547.00,31042.00,0.00,31042.00,,3371.00,266.00,3104.00,,,0.00,,,,7715.00,56346.00,56346.00,0.00,7122.00,0.00,,127.00,50.00,59.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,P,0.00,0.00,0.00,0.00,,3443.00,3443.00,0.00,,,0.00,,,,6111.00,53272.00,53272.00,0.00,9881.00,0.00,,147.00,81.00,93.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,V,547.00,31042.00,0.00,31042.00,,6814.00,3709.00,3104.00,,,0.00,,,,13826.00,109618.00,109618.00,0.00,17003.00,0.00,,274.00,130.00,152.00
2025,1,1,21570,S2,Star Marianas Air Inc.,01169,D,S2,Star Marianas Air Inc.,1,6,Z,6712.00,183695.00,0.00,183695.00,,22406.00,4037.00,18370.00,,,0.00,,,,41952.00,328821.00,328821.00,0.00,49957.00,32954.00,,2000.00,485.00,601.00
2025,1,1,21582,RVQ,"Reeve Air Alaska, LLC",01173,D,RVQ,"Reeve Air Alaska, LLC",1,6,F,86.00,18584.00,0.00,18584.00,,4113.00,919.00,1858.00,,,1336.00,,,,13305.00,110736.00,110736.00,0.00,12632.00,13072.00,,62.00,53.00,77.00
2025,1,1,21582,RVQ,"Reeve Air Alaska, LLC",01173,D,RVQ,"Reeve Air Alaska, LLC",1,6,K,86.00,18584.00,0.00,18584.00,,4113.00,919.00,1858.00,,,1336.00,,,,13305.00,110736.00,110736.00,0.00,12632.00,13072.00,,62.00,53.00,77.00
2025,1,1,21582,RVQ,"Reeve Air Alaska, LLC",01173,D,RVQ,"Reeve Air Alaska, LLC",1,6,Z,86.00,18584.00,0.00,18584.00,,4113.00,919.00,1858.00,,,1336.00,,,,13305.00,110736.00,110736.00,0.00,12632.00,13072.00,,62.00,53.00,77.00
2025,1,1,21594,I4,Scott Air LLC dba Island Air Express,01175,D,I4,Scott Air LLC dba Island Air Express,1,5,F,1122.00,62832.00,0.00,62832.00,,8578.00,297.00,6283.00,,,1998.00,,,,24153.00,120456.00,120456.00,0.00,13384.00,13384.00,,239.00,78.00,118.00
2025,1,1,21594,I4,Scott Air LLC dba Island Air Express,01175,D,I4,Scott Air LLC dba Island Air Express,1,5,K,1122.00,62832.00,0.00,62832.00,,8578.00,297.00,6283.00,,,1998.00,,,,24153.00,120456.00,120456.00,0.00,13384.00,13384.00,,239.00,78.00,118.00
2025,1,1,21594,I4,Scott Air LLC dba Island Air Express,01175,D,I4,Scott Air LLC dba Island Air Express,1,5,L,38.00,3954.00,0.00,3954.00,,395.00,0.00,395.00,,,0.00,,,,2044.00,9531.00,9531.00,0.00,1059.00,0.00,,10.00,6.00,8.00
2025,1,1,21594,I4,Scott Air LLC dba Island Air Express,01175,D,I4,Scott Air LLC dba Island Air Express,1,5,V,38.00,3954.00,0.00,3954.00,,395.00,0.00,395.00,,,0.00,,,,2044.00,9531.00,9531.00,0.00,1059.00,0.00,,10.00,6.00,8.00
2025,1,1,21594,I4,Scott Air LLC dba Island Air Express,01175,D,I4,Scott Air LLC dba Island Air Express,1,5,Z,1160.00,66786.00,0.00,66786.00,,8973.00,297.00,6679.00,,,1998.00,,,,26197.00,129987.00,129987.00,0.00,14443.00,13384.00,,249.00,84.00,126.00
2025,1,1,21599,4B,Boutique Air,01177,D,4B,Boutique Air,1,6,F,1807.00,386634.00,0.00,386634.00,,38663.00,0.00,38663.00,,,0.00,,,,65648.00,656480.00,656480.00,0.00,82060.00,82584.00,,370.00,255.00,282.00
2025,1,1,21599,4B,Boutique Air,01177,D,4B,Boutique Air,1,6,K,1807.00,386634.00,0.00,386634.00,,38663.00,0.00,38663.00,,,0.00,,,,65648.00,656480.00,656480.00,0.00,82060.00,82584.00,,370.00,255.00,282.00
2025,1,1,21599,4B,Boutique Air,01177,D,4B,Boutique Air,1,6,Z,1807.00,386634.00,0.00,386634.00,,38663.00,0.00,38663.00,,,0.00,,,,65648.00,656480.00,656480.00,0.00,82060.00,82584.00,,370.00,255.00,282.00
2025,1,1,21614,1QQ,City Wings Inc dba Seaflight,01167,D,1QQ,City Wings Inc dba Seaflight,1,6,F,1052.00,47340.00,0.00,47340.00,,4734.00,0.00,4734.00,,,0.00,,,,11356.00,83430.00,83430.00,0.00,9270.00,9270.00,,206.00,62.00,82.00
2025,1,1,21614,1QQ,City Wings Inc dba Seaflight,01167,D,1QQ,City Wings Inc dba Seaflight,1,6,K,1052.00,47340.00,0.00,47340.00,,4734.00,0.00,4734.00,,,0.00,,,,11356.00,83430.00,83430.00,0.00,9270.00,9270.00,,206.00,62.00,82.00
2025,1,1,21614,1QQ,City Wings Inc dba Seaflight,01167,D,1QQ,City Wings Inc dba Seaflight,1,6,Z,1052.00,47340.00,0.00,47340.00,,4734.00,0.00,4734.00,,,0.00,,,,11356.00,83430.00,83430.00,0.00,9270.00,9270.00,,206.00,62.00,82.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,F,1090.00,48506.00,0.00,48506.00,,4851.00,0.00,4851.00,,,0.00,,,,30878.00,98808.00,98808.00,0.00,12351.00,19600.00,,288.00,96.00,130.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,K,1090.00,48506.00,0.00,48506.00,,4851.00,0.00,4851.00,,,0.00,,,,30878.00,98808.00,98808.00,0.00,12351.00,19600.00,,288.00,96.00,130.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,L,94.00,2162.00,0.00,2162.00,,216.00,0.00,216.00,,,0.00,,,,805.00,2576.00,2576.00,0.00,322.00,0.00,,14.00,3.00,4.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,P,0.00,0.00,0.00,0.00,,16832.00,14465.00,0.00,,,2366.00,,,,65215.00,0.00,0.00,0.00,13778.00,0.00,,216.00,106.00,134.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,V,94.00,2162.00,0.00,2162.00,,17048.00,14465.00,216.00,,,2366.00,,,,66020.00,2576.00,2576.00,0.00,14100.00,0.00,,230.00,108.00,139.00
2025,1,1,21615,F4,"Air Charter, Inc d/b/a Air Flamenco",01180,D,F4,"Air Charter, Inc d/b/a Air Flamenco",1,6,Z,1184.00,50668.00,0.00,50668.00,,21899.00,14465.00,5067.00,,,2366.00,,,,96898.00,101384.00,101384.00,0.00,26451.00,19600.00,,518.00,204.00,268.00
2025,1,1,21618,9X,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,F,18306.00,1573873.00,0.00,1573873.00,,157387.00,0.00,157387.00,,,0.00,,,,718425.00,3600852.00,3600852.00,0.00,409568.00,646583.00,,3934.00,2955.00,3909.00
2025,1,1,21618,9X,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,K,18306.00,1573873.00,0.00,1573873.00,,157387.00,0.00,157387.00,,,0.00,,,,718425.00,3600852.00,3600852.00,0.00,409568.00,646583.00,,3934.00,2955.00,3909.00
2025,1,1,21618,9X,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,L,137.00,12607.00,0.00,12607.00,,1261.00,0.00,1261.00,,,0.00,,,,6498.00,32219.00,32219.00,0.00,3668.00,0.00,,50.00,24.00,33.00
2025,1,1,21618,9X,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,V,137.00,12607.00,0.00,12607.00,,1261.00,0.00,1261.00,,,0.00,,,,6498.00,32219.00,32219.00,0.00,3668.00,0.00,,50.00,24.00,33.00
2025,1,1,21618,9X,"Southern Airways Express, dba Mokulele Airlines",01168,D,9X,"Southern Airways Express, dba Mokulele Airlines",1,6,Z,18443.00,1586480.00,0.00,1586480.00,,158648.00,0.00,158648.00,,,0.00,,,,724924.00,3633071.00,3633071.00,0.00,413236.00,646583.00,,3984.00,2980.00,3942.00
2025,1,1,21629,KD,Western Global,01183,D,KD,Western Global,2,2,P,0.00,0.00,0.00,0.00,,2845960.00,2845960.00,0.00,,,0.00,,,,6324103.00,0.00,0.00,0.00,61665.00,0.00,,30.00,118.00,132.00
2025,1,1,21629,KD,Western Global,01183,D,KD,Western Global,2,2,V,0.00,0.00,0.00,0.00,,3388718.00,3388718.00,0.00,,,0.00,,,,8938622.00,0.00,0.00,0.00,84437.00,0.00,,50.00,165.00,187.00
2025,1,1,21629,KD,Western Global,01183,D,KD,Western Global,2,2,Z,0.00,0.00,0.00,0.00,,3388718.00,3388718.00,0.00,,,0.00,,,,8938622.00,0.00,0.00,0.00,84437.00,0.00,,50.00,165.00,187.00
2025,1,1,21629,KD,Western Global,11042,I,KD,Western Global,2,2,P,0.00,0.00,0.00,0.00,,9215722.00,9215722.00,0.00,,,0.00,,,,22337117.00,0.00,0.00,0.00,209096.00,0.00,,64.00,406.00,447.00
2025,1,1,21629,KD,Western Global,11042,I,KD,Western Global,2,2,V,0.00,0.00,0.00,0.00,,12480481.00,12480481.00,0.00,,,0.00,,,,36608458.00,0.00,0.00,0.00,327974.00,0.00,,114.00,657.00,721.00
2025,1,1,21629,KD,Western Global,11042,I,KD,Western Global,2,2,Z,0.00,0.00,0.00,0.00,,12480481.00,12480481.00,0.00,,,0.00,,,,36608458.00,0.00,0.00,0.00,327974.00,0.00,,114.00,657.00,721.00
2025,1,1,21634,KH,Aloha Air Cargo,01146,D,KH,Aloha Air Cargo,2,2,G,0.00,0.00,0.00,0.00,,772880.00,572866.00,0.00,,,200014.00,,,,2311490.00,0.00,0.00,0.00,122207.00,0.00,,839.00,404.00,603.00
2025,1,1,21634,KH,Aloha Air Cargo,01146,D,KH,Aloha Air Cargo,2,2,K,0.00,0.00,0.00,0.00,,772880.00,572866.00,0.00,,,200014.00,,,,2311490.00,0.00,0.00,0.00,122207.00,0.00,,839.00,404.00,603.00
2025,1,1,21634,KH,Aloha Air Cargo,01146,D,KH,Aloha Air Cargo,2,2,Z,0.00,0.00,0.00,0.00,,772880.00,572866.00,0.00,,,200014.00,,,,2311490.00,0.00,0.00,0.00,122207.00,0.00,,839.00,404.00,603.00
2025,1,1,21635,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,F,26877.00,9428390.00,0.00,9428390.00,,942839.00,0.00,942839.00,,,0.00,,,,2408029.00,18965212.00,18965212.00,0.00,641753.00,0.00,,1987.00,1870.00,2993.00
2025,1,1,21635,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,K,26877.00,9428390.00,0.00,9428390.00,,942839.00,0.00,942839.00,,,0.00,,,,2408029.00,18965212.00,18965212.00,0.00,641753.00,0.00,,1987.00,1870.00,2993.00
2025,1,1,21635,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,L,2306.00,1589415.00,0.00,1589415.00,,158942.00,0.00,158942.00,,,0.00,,,,635288.00,3418225.00,3418225.00,0.00,174154.00,0.00,,318.00,462.00,601.00
2025,1,1,21635,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,V,2306.00,1589415.00,0.00,1589415.00,,158942.00,0.00,158942.00,,,0.00,,,,635288.00,3418225.00,3418225.00,0.00,174154.00,0.00,,318.00,462.00,601.00
2025,1,1,21635,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,Z,29183.00,11017805.00,0.00,11017805.00,,1101781.00,0.00,1101781.00,,,0.00,,,,3043317.00,22383437.00,22383437.00,0.00,815907.00,0.00,,2305.00,2332.00,3594.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,L,493.00,616407.00,0.00,616407.00,,61641.00,0.00,61641.00,,,0.00,,,,219875.00,2198745.00,2198745.00,0.00,165948.00,0.00,,183.00,370.00,419.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,V,493.00,616407.00,0.00,616407.00,,61641.00,0.00,61641.00,,,0.00,,,,219875.00,2198745.00,2198745.00,0.00,165948.00,0.00,,183.00,370.00,419.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",01194,D,27Q,"Jet Aviation Flight Services, Inc.",2,2,Z,493.00,616407.00,0.00,616407.00,,61641.00,0.00,61641.00,,,0.00,,,,219875.00,2198745.00,2198745.00,0.00,165948.00,0.00,,183.00,370.00,419.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",11046,I,27Q,"Jet Aviation Flight Services, Inc.",2,2,L,79.00,167118.00,0.00,167118.00,,16712.00,0.00,16712.00,,,0.00,,,,48417.00,484174.00,484174.00,0.00,39962.00,0.00,,23.00,80.00,87.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",11046,I,27Q,"Jet Aviation Flight Services, Inc.",2,2,V,79.00,167118.00,0.00,167118.00,,16712.00,0.00,16712.00,,,0.00,,,,48417.00,484174.00,484174.00,0.00,39962.00,0.00,,23.00,80.00,87.00
2025,1,1,21652,27Q,"Jet Aviation Flight Services, Inc.",11046,I,27Q,"Jet Aviation Flight Services, Inc.",2,2,Z,79.00,167118.00,0.00,167118.00,,16712.00,0.00,16712.00,,,0.00,,,,48417.00,484174.00,484174.00,0.00,39962.00,0.00,,23.00,80.00,87.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,F,412.00,67859.00,0.00,67859.00,,10035.00,3122.00,6786.00,,,128.00,,,,25719.00,179100.00,179100.00,0.00,19900.00,19900.00,,140.00,105.00,118.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,K,412.00,67859.00,0.00,67859.00,,10035.00,3122.00,6786.00,,,128.00,,,,25719.00,179100.00,179100.00,0.00,19900.00,19900.00,,140.00,105.00,118.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,L,53.00,7098.00,0.00,7098.00,,1597.00,887.00,710.00,,,0.00,,,,5900.00,43875.00,43875.00,0.00,4875.00,0.00,,29.00,25.00,28.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,P,0.00,0.00,0.00,0.00,,1831.00,1831.00,0.00,,,0.00,,,,4113.00,29610.00,29610.00,0.00,3290.00,0.00,,14.00,16.00,18.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,V,53.00,7098.00,0.00,7098.00,,3428.00,2718.00,710.00,,,0.00,,,,10012.00,73485.00,73485.00,0.00,8165.00,0.00,,43.00,41.00,45.00
2025,1,1,21673,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",01932,D,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",1,5,Z,465.00,74957.00,0.00,74957.00,,13463.00,5840.00,7496.00,,,128.00,,,,35731.00,252585.00,252585.00,0.00,28065.00,19900.00,,183.00,145.00,164.00
2025,1,1,21718,2JQ,Delux Public Charter LLC,01202,D,2JQ,Delux Public Charter LLC,1,6,L,55768.00,26689026.00,0.00,26689026.00,,2668903.00,0.00,2668903.00,,,0.00,,,,4173060.00,41730600.00,41730600.00,0.00,1391020.00,0.00,,2930.00,3818.00,5050.00
2025,1,1,21718,2JQ,Delux Public Charter LLC,01202,D,2JQ,Delux Public Charter LLC,1,6,V,55768.00,26689026.00,0.00,26689026.00,,2668903.00,0.00,2668903.00,,,0.00,,,,4173060.00,41730600.00,41730600.00,0.00,1391020.00,0.00,,2930.00,3818.00,5050.00
2025,1,1,21718,2JQ,Delux Public Charter LLC,01202,D,2JQ,Delux Public Charter LLC,1,6,Z,55768.00,26689026.00,0.00,26689026.00,,2668903.00,0.00,2668903.00,,,0.00,,,,4173060.00,41730600.00,41730600.00,0.00,1391020.00,0.00,,2930.00,3818.00,5050.00
2025,1,1,21743,TI,Tropic Ocean Airways LLC,01203,D,2LQ,Tropic Ocean Airways LLC,1,6,F,1388.00,103969.00,0.00,103969.00,,10453.00,56.00,10397.00,,,0.00,,,,65618.00,341984.00,341984.00,0.00,42748.00,42748.00,,563.00,319.00,408.00
2025,1,1,21743,TI,Tropic Ocean Airways LLC,01203,D,2LQ,Tropic Ocean Airways LLC,1,6,K,1388.00,103969.00,0.00,103969.00,,10453.00,56.00,10397.00,,,0.00,,,,65618.00,341984.00,341984.00,0.00,42748.00,42748.00,,563.00,319.00,408.00
2025,1,1,21743,TI,Tropic Ocean Airways LLC,01203,D,2LQ,Tropic Ocean Airways LLC,1,6,L,811.00,100971.00,0.00,100971.00,,10097.00,0.00,10097.00,,,0.00,,,,72667.00,378720.00,378720.00,0.00,47340.00,0.00,,407.00,319.00,395.00
2025,1,1,21743,TI,Tropic Ocean Airways LLC,01203,D,2LQ,Tropic Ocean Airways LLC,1,6,V,811.00,100971.00,0.00,100971.00,,10097.00,0.00,10097.00,,,0.00,,,,72667.00,378720.00,378720.00,0.00,47340.00,0.00,,407.00,319.00,395.00
2025,1,1,21743,TI,Tropic Ocean Airways LLC,01203,D,2LQ,Tropic Ocean Airways LLC,1,6,Z,2199.00,204940.00,0.00,204940.00,,20550.00,56.00,20494.00,,,0.00,,,,138285.00,720704.00,720704.00,0.00,90088.00,42748.00,,970.00,637.00,803.00
2025,1,1,21745,2NQ,LIMA NY Corp d/b/a Fly The Whale,01205,D,2NQ,LIMA NY Corp d/b/a Fly The Whale,1,6,F,7399.00,307130.00,0.00,307130.00,,30713.00,0.00,30713.00,,,0.00,,,,36010.00,360096.00,360096.00,0.00,45012.00,45012.00,,1147.00,315.00,421.00
2025,1,1,21745,2NQ,LIMA NY Corp d/b/a Fly The Whale,01205,D,2NQ,LIMA NY Corp d/b/a Fly The Whale,1,6,K,7399.00,307130.00,0.00,307130.00,,30713.00,0.00,30713.00,,,0.00,,,,36010.00,360096.00,360096.00,0.00,45012.00,45012.00,,1147.00,315.00,421.00
2025,1,1,21745,2NQ,LIMA NY Corp d/b/a Fly The Whale,01205,D,2NQ,LIMA NY Corp d/b/a Fly The Whale,1,6,L,44.00,6936.00,0.00,6936.00,,694.00,0.00,694.00,,,0.00,,,,1742.00,17424.00,17424.00,0.00,2178.00,0.00,,14.00,14.00,16.00
2025,1,1,21745,2NQ,LIMA NY Corp d/b/a Fly The Whale,01205,D,2NQ,LIMA NY Corp d/b/a Fly The Whale,1,6,V,44.00,6936.00,0.00,6936.00,,694.00,0.00,694.00,,,0.00,,,,1742.00,17424.00,17424.00,0.00,2178.00,0.00,,14.00,14.00,16.00
2025,1,1,21745,2NQ,LIMA NY Corp d/b/a Fly The Whale,01205,D,2NQ,LIMA NY Corp d/b/a Fly The Whale,1,6,Z,7443.00,314066.00,0.00,314066.00,,31407.00,0.00,31407.00,,,0.00,,,,37752.00,377520.00,377520.00,0.00,47190.00,45012.00,,1161.00,329.00,437.00
2025,1,1,21820,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ",1,5,F,3236.00,183367.00,0.00,183367.00,,28639.00,933.00,18337.00,,,9370.00,,,,73315.00,977534.00,977534.00,0.00,104272.00,104790.00,,2147.00,917.00,1077.00
2025,1,1,21820,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ",1,5,K,3236.00,183367.00,0.00,183367.00,,28639.00,933.00,18337.00,,,9370.00,,,,73315.00,977534.00,977534.00,0.00,104272.00,104790.00,,2147.00,917.00,1077.00
2025,1,1,21820,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ",1,5,L,2.00,92.00,0.00,92.00,,9.00,0.00,9.00,,,0.00,,,,132.00,1972.00,1972.00,0.00,228.00,0.00,,6.00,2.00,2.00
2025,1,1,21820,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ",1,5,V,2.00,92.00,0.00,92.00,,9.00,0.00,9.00,,,0.00,,,,132.00,1972.00,1972.00,0.00,228.00,0.00,,6.00,2.00,2.00
2025,1,1,21820,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",01212,D,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter ",1,5,Z,3238.00,183459.00,0.00,183459.00,,28649.00,933.00,18346.00,,,9370.00,,,,73447.00,979506.00,979506.00,0.00,104500.00,104790.00,,2153.00,919.00,1080.00
2025,1,1,21879,KG,Key Lime Air Corp dba Denver Air Connection,01228,D,KG,Key Lime Air Corp dba Denver Air Connection,1,6,F,17525.00,5384843.00,0.00,5384843.00,,538484.00,0.00,538484.00,,,0.00,,,,1861841.00,14367934.00,14367934.00,0.00,412764.00,415745.00,,1454.00,1227.00,1626.00
2025,1,1,21879,KG,Key Lime Air Corp dba Denver Air Connection,01228,D,KG,Key Lime Air Corp dba Denver Air Connection,1,6,K,17525.00,5384843.00,0.00,5384843.00,,538484.00,0.00,538484.00,,,0.00,,,,1861841.00,14367934.00,14367934.00,0.00,412764.00,415745.00,,1454.00,1227.00,1626.00
2025,1,1,21879,KG,Key Lime Air Corp dba Denver Air Connection,01228,D,KG,Key Lime Air Corp dba Denver Air Connection,1,6,Z,17525.00,5384843.00,0.00,5384843.00,,538484.00,0.00,538484.00,,,0.00,,,,1861841.00,14367934.00,14367934.00,0.00,412764.00,415745.00,,1454.00,1227.00,1626.00
2025,1,1,21894,AN,"ADVANCED AIR, LLC",01229,D,AN,"ADVANCED AIR, LLC",1,6,F,5973.00,1686057.00,0.00,1686057.00,,168606.00,0.00,168606.00,,,0.00,,,,330405.00,3304046.00,3304046.00,0.00,250055.00,250055.00,,950.00,949.00,1164.00
2025,1,1,21894,AN,"ADVANCED AIR, LLC",01229,D,AN,"ADVANCED AIR, LLC",1,6,K,5973.00,1686057.00,0.00,1686057.00,,168606.00,0.00,168606.00,,,0.00,,,,330405.00,3304046.00,3304046.00,0.00,250055.00,250055.00,,950.00,949.00,1164.00
2025,1,1,21894,AN,"ADVANCED AIR, LLC",01229,D,AN,"ADVANCED AIR, LLC",1,6,L,317.00,168379.00,0.00,168379.00,,16838.00,0.00,16838.00,,,0.00,,,,36094.00,360938.00,360938.00,0.00,39328.00,0.00,,79.00,108.00,128.00
2025,1,1,21894,AN,"ADVANCED AIR, LLC",01229,D,AN,"ADVANCED AIR, LLC",1,6,V,317.00,168379.00,0.00,168379.00,,16838.00,0.00,16838.00,,,0.00,,,,36094.00,360938.00,360938.00,0.00,39328.00,0.00,,79.00,108.00,128.00
2025,1,1,21894,AN,"ADVANCED AIR, LLC",01229,D,AN,"ADVANCED AIR, LLC",1,6,Z,6290.00,1854436.00,0.00,1854436.00,,185444.00,0.00,185444.00,,,0.00,,,,366498.00,3664984.00,3664984.00,0.00,289383.00,250055.00,,1029.00,1058.00,1292.00
2025,1,1,21909,3AQ,"Maritime Helicopters, Inc.",01230,D,3AQ,"Maritime Helicopters, Inc.",1,5,F,143.00,1001.00,0.00,1001.00,,135.00,34.00,100.00,,,0.00,,,,1822.00,4914.00,4914.00,0.00,819.00,0.00,,117.00,16.00,23.00
2025,1,1,21909,3AQ,"Maritime Helicopters, Inc.",01230,D,3AQ,"Maritime Helicopters, Inc.",1,5,K,143.00,1001.00,0.00,1001.00,,135.00,34.00,100.00,,,0.00,,,,1822.00,4914.00,4914.00,0.00,819.00,0.00,,117.00,16.00,23.00
